Latitude,Longitude,mean_correlation_with_existing_farms,min_distance_to_line_km,avg_capacity_factor,avg_solar_radiation,min_distance_nature_land_km,score_km,score_wind_correlation,score_wind_capacity,score_solar_radiation,score_distance_nature_land,pareto_tier,state,suitability_index,is_suitable,is_suitable_model
-33.0,122.25,0.0469623811132762,187.1,0.2890167,399.35187,27.9,40,55,36,94,33,5,Western Australia,44.117585981818436,0,0
-33.0,122.5,0.0511817662267103,193.7,0.2806206,399.80844,27.9,39,50,34,94,33,4,Western Australia,42.109804652103726,0,0
-33.0,122.75,0.0540310726024299,202.7,0.26311922,398.7282,27.9,37,46,29,94,33,3,Western Australia,39.53930353503247,0,0
-33.0,123.0,0.0523734366809505,214.0,0.24632694,398.0236,27.9,36,48,25,94,33,3,Western Australia,38.33748719671076,0,0
-33.0,123.25,0.0446361461144295,227.1,0.23553039,397.274,27.9,34,58,23,94,33,4,Western Australia,39.67411414948582,0,0
-33.0,123.5,0.0344985009409442,241.7,0.24972574,395.00024,28.2,31,69,26,95,34,5,Western Australia,41.66986356784749,0,0
-33.0,123.75,0.0346194097289948,257.7,0.2645878,394.38416,26.4,29,69,30,95,31,5,Western Australia,40.79513871285549,0,0
-33.0,124.0,0.0291467880564076,274.7,0.31239253,393.30225,8.2,27,75,47,95,12,5,Western Australia,41.73963440779971,0,0
-33.0,124.25,0.0251499777537814,292.6,0.376659,392.77753,0.0,24,79,76,95,1,5,Western Australia,45.04636544555484,0,0
-33.0,134.25,0.2234487937807682,22.6,0.43950593,422.49384,4.9,81,13,93,87,8,5,South Australia,59.63115391058937,1,0
-33.0,134.5,0.2266529721917496,29.3,0.3666854,422.25034,10.9,78,13,74,87,16,5,South Australia,55.205087310935795,0,0
-33.0,134.75,0.2385458476464486,23.6,0.3149496,417.5571,4.5,81,12,49,89,8,4,South Australia,50.40921757547395,0,0
-33.0,135.0,0.2483137218037709,17.5,0.28847334,413.41556,3.8,84,12,36,90,6,5,South Australia,48.787266637391006,0,0
-33.0,135.25,0.25963020138886,5.0,0.281304,413.1035,19.3,94,11,34,90,25,5,South Australia,54.637072516131845,0,0
-33.0,135.5,0.2653618082093695,7.1,0.28137994,412.8722,9.9,92,10,34,90,15,4,South Australia,52.15795077019631,0,0
-33.0,135.75,0.2701670734599853,21.9,0.28538626,413.27536,0.0,82,10,35,90,1,4,South Australia,46.351007972836456,0,0
-33.0,136.0,0.2760686877937544,41.6,0.2944301,414.69177,0.1,73,10,38,90,1,3,South Australia,43.188775945779845,0,0
-33.0,136.25,0.2968723148384708,63.0,0.31971717,417.17523,16.5,66,8,52,89,22,2,South Australia,46.15501322572024,0,0
-33.0,136.5,0.3195093824616855,50.0,0.31625837,417.3496,6.5,70,7,50,89,10,1,South Australia,45.20577007824503,0,0
-33.0,136.75,0.3308421242361267,35.2,0.30611154,418.09848,0.0,75,6,43,89,1,0,South Australia,44.23682841239081,0,0
-33.0,137.0,0.3280124484672255,20.5,0.2989411,420.2783,17.5,82,6,40,88,23,2,South Australia,49.72364756582733,0,0
-33.0,137.25,0.3273408291863147,9.0,0.28992972,424.0274,23.7,91,6,36,86,28,2,South Australia,53.30446339560026,0,0
-33.0,137.5,0.3257624529568212,0.2,0.29765707,422.67084,4.7,100,6,39,87,8,1,South Australia,54.49347440151114,0,0
-33.0,138.0,0.3651210218978425,4.4,0.26197237,419.99774,9.2,95,5,29,88,14,0,South Australia,51.32386488336876,0,0
-33.0,138.25,0.3839598719828895,3.1,0.22978637,424.39594,10.7,96,4,22,86,15,0,South Australia,50.15733176352481,0,0
-33.0,138.5,0.3922684164806491,5.7,0.28570762,425.87308,32.8,93,4,35,86,37,1,South Australia,55.12027005008171,0,0
-33.0,138.75,0.4066040282980317,21.4,0.31827286,427.92255,38.0,82,3,51,85,41,2,South Australia,53.830407558217416,0,0
-33.0,139.0,0.4147944480114217,38.8,0.31566432,429.4914,20.6,74,3,49,85,26,1,South Australia,48.25331059699252,0,0
-33.0,139.25,0.4116517659566073,58.3,0.29273292,430.16833,20.9,68,3,37,84,26,0,South Australia,43.09266816748975,0,0
-33.0,139.5,0.4005478983744979,78.4,0.28927353,429.53442,37.7,62,3,36,85,41,0,South Australia,42.902253962195246,0,0
-33.0,139.75,0.397436117939651,98.5,0.29367435,429.60135,58.8,58,4,38,85,55,0,South Australia,44.00181419188485,0,0
-33.0,140.0,0.3900749094518168,111.4,0.31664136,428.44446,50.8,55,4,50,85,50,0,South Australia,44.90886842704508,0,0
-33.0,140.25,0.3840159083140038,116.7,0.34099483,427.56717,31.6,53,4,64,85,36,0,South Australia,44.29160973066805,0,0
-33.0,140.5,0.379187320806973,97.8,0.35236335,427.80383,14.7,58,4,69,85,19,0,South Australia,45.00499464503157,0,0
-33.0,140.75,0.3750367046067757,74.6,0.3490929,426.78552,6.8,63,4,67,85,11,0,South Australia,45.161954277794855,0,0
-33.0,141.0,0.3708332899226141,51.4,0.34202382,427.43503,6.8,70,5,64,85,11,0,South Australia,47.85561445891119,0,0
-33.0,141.25,0.3680957317928828,28.2,0.32553363,429.0638,24.0,78,5,56,85,29,2,New South Wales,52.026498445279344,0,0
-33.0,141.5,0.3629198601912884,5.1,0.30591598,431.09384,45.3,94,5,43,84,46,2,New South Wales,58.32588757689931,1,1
-33.0,141.75,0.3534113321849699,17.0,0.3040467,432.61383,45.5,85,5,42,83,47,1,New South Wales,54.97141220787948,0,0
-33.0,142.0,0.3457554849590884,39.1,0.30224362,434.633,45.6,74,6,41,83,47,3,New South Wales,50.118755886744374,0,0
-33.0,142.25,0.3380998432492128,42.0,0.29582137,434.78085,43.2,73,6,39,82,45,2,New South Wales,49.01477376549196,0,0
-33.0,142.5,0.3326147998239667,49.4,0.2905407,434.5533,43.5,70,6,37,83,45,1,New South Wales,47.21694406984805,0,0
-33.0,142.75,0.327954653562102,64.8,0.28674495,433.61688,54.3,66,6,35,83,52,1,New South Wales,46.68724772892534,0,0
-33.0,143.0,0.3233325688046448,83.5,0.29421583,433.43982,71.1,61,7,38,83,62,1,New South Wales,47.06675805004597,0,0
-33.0,143.25,0.3177994054556447,100.2,0.32090637,433.97235,71.9,57,7,53,83,62,1,New South Wales,48.155591085148004,0,0
-33.0,143.5,0.3103291865299633,118.1,0.33655027,434.7036,77.0,53,7,62,82,65,1,New South Wales,48.725442922294675,0,0
-33.0,143.75,0.3052510104940406,137.5,0.3325569,435.5758,60.9,49,8,60,82,56,2,New South Wales,45.44190438006174,0,0
-33.0,144.0,0.3055959056852208,152.9,0.30426565,435.65317,38.8,46,8,42,82,41,0,New South Wales,38.503221724231935,0,0
-33.0,144.25,0.3014710475080868,131.7,0.28975558,436.7001,19.1,50,8,36,82,25,0,New South Wales,36.67099858321103,0,0
-33.0,144.5,0.2885269383434206,111.4,0.3107467,437.32373,16.7,55,9,46,81,22,0,New South Wales,40.23048515054506,0,0
-33.0,144.75,0.277780953499799,92.3,0.32650813,437.792,24.3,59,9,56,81,29,1,New South Wales,45.21434820952471,0,0
-33.0,145.0,0.2735085800389892,75.6,0.32315463,437.7695,16.6,63,10,54,81,22,2,New South Wales,45.273557307142255,0,0
-33.0,145.25,0.2797544923211847,63.2,0.28629372,435.8877,23.4,66,9,35,82,28,2,New South Wales,43.89458098719167,0,0
-33.0,145.5,0.2838474651222072,57.7,0.25545847,434.8665,14.6,68,9,28,82,19,1,New South Wales,41.38233064640049,0,0
-33.0,145.75,0.2850479066619993,61.1,0.23346254,434.13153,0.0,67,9,23,83,1,1,New South Wales,37.432595177346826,0,0
-33.0,146.0,0.2840484363891716,50.2,0.2238527,434.3395,0.5,70,9,21,83,2,1,New South Wales,38.38135254807952,0,0
-33.0,146.25,0.2788965808316355,36.8,0.22395977,435.97235,2.8,75,9,21,82,5,1,New South Wales,40.892646716929065,0,0
-33.0,146.5,0.2613818112040116,19.1,0.24013683,438.15826,24.0,83,11,24,81,29,1,New South Wales,48.54355680037613,0,0
-33.0,146.75,0.252451143892748,11.1,0.24470831,438.86453,21.2,89,11,25,81,26,2,New South Wales,50.892668075353384,0,0
-33.0,147.0,0.2494361856730566,13.9,0.2470078,438.91812,17.7,87,11,26,81,23,2,New South Wales,49.45567931760372,0,0
-33.0,147.25,0.2469094223051797,11.6,0.24879606,438.43854,6.4,89,12,26,81,10,3,New South Wales,48.83922766163253,0,0
-33.0,147.5,0.2451483950994554,22.2,0.25430202,438.2696,24.8,81,12,27,81,29,3,New South Wales,48.8030290648673,0,0
-33.0,147.75,0.2281474859320691,5.2,0.25363496,437.29178,47.6,94,13,27,81,48,4,New South Wales,56.830980462057184,0,0
-33.0,148.0,0.2153232736657152,5.6,0.26021066,437.21872,31.0,93,14,29,81,36,4,New South Wales,55.11864932152134,0,0
-33.0,148.25,0.2054066940166411,7.3,0.27050158,436.53607,8.2,92,15,31,82,12,4,New South Wales,52.556953631170174,0,0
-33.0,148.5,0.2018993756744922,22.0,0.26545832,434.84366,0.0,82,15,30,82,1,2,New South Wales,45.87230147473122,0,0
-33.0,148.75,0.1845934918610423,1.3,0.25592738,436.5292,15.7,99,16,28,82,21,4,New South Wales,55.62668109468473,0,0
-33.0,149.0,0.1808084435616841,6.5,0.20956618,435.596,20.5,93,16,19,82,26,2,New South Wales,52.226673959390766,0,0
-33.0,149.25,0.1895031361530224,6.7,0.17543083,433.3915,12.9,92,16,14,83,17,1,New South Wales,49.47224240280441,0,0
-33.0,149.5,0.2127233960266624,29.4,0.15591262,430.5542,24.5,78,14,11,84,29,1,New South Wales,44.283072727569454,0,0
-33.0,149.75,0.2259705992027496,11.3,0.15196232,426.50873,24.7,89,13,10,86,29,0,New South Wales,49.09424362580022,0,0
-33.0,150.0,0.2268786405168828,8.6,0.14414632,420.06024,13.4,91,13,9,88,18,1,New South Wales,47.52225810224462,0,0
-33.0,150.25,0.2344383854418993,29.7,0.13756828,412.9957,0.6,78,13,8,90,2,0,New South Wales,40.32170878743783,0,0
-33.0,150.5,0.2343214494309255,16.8,0.13221614,405.73666,0.0,85,13,7,92,1,0,New South Wales,42.87284306669739,0,0
-33.0,150.75,0.2166939831028382,5.6,0.13355327,399.21094,0.6,93,14,7,94,2,1,New South Wales,46.50445992708901,0,0
-33.0,151.0,0.2054696301220073,23.9,0.13331994,394.359,0.5,80,15,7,95,2,1,New South Wales,41.36802011934378,0,0
-33.0,151.25,0.1865096444042311,15.5,0.14490162,394.43973,4.5,86,16,9,95,8,3,New South Wales,45.554442665314376,0,0
-33.0,151.5,0.1323895602930514,1.6,0.21875797,395.27274,5.0,98,20,21,95,9,5,New South Wales,53.59665944173298,0,0
-33.25,115.75,0.0198299022391438,2.8,0.3591939,409.8448,4.9,97,83,71,91,8,8,Western Australia,75.06844431359401,1,1
-33.25,116.0,0.0123924115406615,1.6,0.30560142,404.5914,16.3,98,91,43,93,22,11,Western Australia,73.7770945925471,1,1
-33.25,116.25,0.0155590283329642,6.6,0.29909453,400.60593,0.0,92,88,40,93,1,8,Western Australia,67.45739292440854,1,1
-33.25,116.5,0.0202218248109732,15.4,0.30243942,400.63382,8.8,86,83,41,93,13,8,Western Australia,65.93036094149386,1,1
-33.25,116.75,0.0174667632661848,0.5,0.3203023,404.5731,29.6,100,86,52,93,35,10,Western Australia,77.65419366806718,1,1
-33.25,117.0,0.0221071037197751,11.8,0.33993435,405.31674,30.3,88,81,63,92,35,9,Western Australia,73.82267352297121,1,1
-33.25,117.25,0.0280008025511744,3.8,0.3456332,405.498,14.9,96,76,66,92,19,8,Western Australia,74.49908376746845,1,1
-33.25,117.5,0.0324178236836035,17.8,0.3455446,406.2778,4.5,84,72,66,92,8,7,Western Australia,67.0868344356129,1,1
-33.25,117.75,0.0316728742127972,38.6,0.35727072,406.85217,9.7,74,72,71,92,14,8,Western Australia,64.95461817333693,1,1
-33.25,118.0,0.0367822167663169,60.9,0.3707008,407.90878,18.3,67,67,75,92,24,7,Western Australia,63.217116163008406,1,1
-33.25,118.25,0.0390376363481794,73.7,0.37524563,408.10107,6.5,64,65,76,92,10,7,Western Australia,59.6951429460742,1,1
-33.25,118.5,0.039838157523246,83.3,0.37759417,408.36475,5.6,61,64,77,91,9,7,Western Australia,58.5011407946791,1,1
-33.25,118.75,0.0422873268125667,94.0,0.3677688,409.58383,0.8,59,61,74,91,2,6,Western Australia,55.499264415598866,0,0
-33.25,119.0,0.0469401586257542,100.5,0.356546,409.58136,2.2,57,55,70,91,4,5,Western Australia,53.15034537312629,0,0
-33.25,119.25,0.0486963185126937,108.3,0.3433864,407.6316,13.0,55,53,65,92,17,6,Western Australia,52.71815544741802,0,0
-33.25,119.5,0.0521203077847271,115.5,0.3382924,405.7597,0.1,54,48,63,92,1,5,Western Australia,48.48908844897442,0,0
-33.25,119.75,0.0553617090862687,122.7,0.3354531,403.99796,0.0,52,45,61,93,1,5,Western Australia,46.56082252878703,0,0
-33.25,120.0,0.0634665660160992,129.8,0.30955747,402.63168,7.0,51,38,45,93,11,2,Western Australia,43.09943187930104,0,0
-33.25,120.25,0.0715358159693312,135.6,0.2729784,399.7314,13.8,49,33,32,94,18,2,Western Australia,40.02166525856075,0,0
-33.25,120.5,0.0708785776746697,145.0,0.2675484,397.13928,25.6,47,34,31,94,30,2,Western Australia,41.18740895479305,0,0
-33.25,120.75,0.067808414806634,157.3,0.27688488,395.80154,21.1,45,35,33,95,26,2,Western Australia,40.37810042161968,0,0
-33.25,121.0,0.0640155784009645,171.8,0.29109257,396.28116,6.4,43,38,37,94,10,2,Western Australia,38.40970302626295,0,0
-33.25,121.25,0.0588637287905883,188.2,0.30265135,397.4843,11.6,40,42,41,94,16,3,Western Australia,39.70852986886602,0,0
-33.25,121.5,0.0572417893757422,205.8,0.33135536,398.5259,5.3,37,43,59,94,9,6,Western Australia,41.33650265911421,0,0
-33.25,121.75,0.0558190977999142,210.3,0.34474283,397.56268,4.1,36,44,66,94,8,6,Western Australia,42.415636082426914,0,0
-33.25,122.0,0.0553965051769323,211.1,0.3335426,395.80716,12.6,36,45,60,95,17,5,Western Australia,42.656475233595046,0,0
-33.25,122.25,0.0528696522637758,214.4,0.29519832,392.95245,20.8,35,48,38,95,26,2,Western Australia,39.768325425262795,0,0
-33.25,122.5,0.0491388736115325,220.1,0.29145202,393.15927,15.2,35,52,37,95,21,3,Western Australia,39.839549207652986,0,0
-33.25,122.75,0.0514889611064323,228.1,0.27068546,392.92374,14.0,33,49,31,95,19,2,Western Australia,37.09094575976885,0,0
-33.25,123.0,0.0500550291284785,238.2,0.2534034,391.6471,8.7,32,51,27,95,13,2,Western Australia,35.27119874079186,0,0
-33.25,123.25,0.0453823281141618,250.0,0.24682501,389.36,3.9,30,57,26,96,6,2,Western Australia,33.93706188807912,0,0
-33.25,123.5,0.0423106892921385,263.3,0.25391942,387.95477,3.9,28,61,27,96,6,2,Western Australia,34.40913479831662,0,0
-33.25,123.75,0.0483035238099373,278.0,0.26605943,387.74213,3.8,26,53,30,96,6,2,Western Australia,32.48556973544654,0,0
-33.25,124.0,0.043372304179883,293.8,0.3311484,387.2446,0.0,24,59,59,96,1,4,Western Australia,38.28690696655656,0,0
-33.25,134.75,0.2667069040416252,50.5,0.40479776,414.1645,5.5,70,10,84,90,9,4,South Australia,52.63611675920682,0,0
-33.25,135.0,0.2677019375952936,32.7,0.3109453,411.6377,1.0,76,10,46,90,3,4,South Australia,46.75728709978954,0,0
-33.25,135.25,0.266898933145456,9.5,0.272296,407.7535,0.0,90,10,32,92,1,2,South Australia,49.364173972701124,0,0
-33.25,135.5,0.2702660814637229,11.2,0.27031136,407.3379,6.7,89,10,31,92,11,4,South Australia,50.18867170471248,0,0
-33.25,135.75,0.2672609677926327,9.9,0.28425303,409.47336,9.4,90,10,35,91,14,5,South Australia,51.58379769776568,0,0
-33.25,136.0,0.258642777494554,29.3,0.29289633,410.89603,9.0,78,11,38,91,13,4,South Australia,47.53262754132038,0,0
-33.25,136.25,0.2756721175807927,39.4,0.33709055,412.30942,1.7,74,10,62,90,4,4,South Australia,48.97778132076329,0,0
-33.25,136.5,0.3205737207927519,28.8,0.33477125,413.82336,1.3,78,7,61,90,3,1,South Australia,49.976687083731676,0,0
-33.25,136.75,0.3409444163242975,13.8,0.31582806,414.9362,12.8,87,6,49,89,17,2,South Australia,52.88204003751936,0,0
-33.25,137.0,0.345261424540409,1.1,0.29084107,417.56546,13.3,99,6,37,89,18,2,South Australia,55.42813051962064,0,0
-33.25,137.25,0.3400899113932004,15.2,0.3214371,422.84494,8.5,86,6,53,87,13,1,South Australia,52.85265165701087,0,0
-33.25,138.0,0.3731077274218911,6.3,0.2834977,423.2369,16.4,93,5,34,87,22,1,South Australia,52.551671000443065,0,0
-33.25,138.25,0.3564034826787455,7.9,0.25626403,422.0044,12.6,91,5,28,87,17,0,South Australia,50.17136905301543,0,0
-33.25,138.5,0.3563458409515165,14.4,0.30753574,420.90863,32.4,86,5,44,88,37,3,South Australia,53.9425944419806,0,0
-33.25,138.75,0.3997906568149725,5.3,0.3182648,422.97714,34.5,94,3,51,87,38,2,South Australia,58.57370054006815,1,1
-33.25,139.0,0.426984892146928,24.4,0.29260606,425.04605,13.0,80,3,37,86,17,1,South Australia,46.737471261038564,0,0
-33.25,139.25,0.423358233558524,44.9,0.2672748,426.65668,10.8,72,3,30,86,15,0,South Australia,41.848263640623635,0,0
-33.25,139.5,0.4088083649586354,66.9,0.25464287,425.75146,32.6,66,3,28,86,37,0,South Australia,42.437761971287,0,0
-33.25,139.75,0.3986705300220776,79.7,0.2685813,423.74197,55.4,62,3,31,87,53,0,South Australia,44.00506991901287,0,0
-33.25,140.0,0.3889190626491438,83.8,0.29432565,422.39014,38.1,61,4,38,87,41,0,South Australia,42.97828899979496,0,0
-33.25,140.25,0.3807178923328008,89.8,0.3273226,421.7339,19.1,60,4,57,87,25,0,South Australia,44.20556616508351,0,0
-33.25,140.5,0.3761977170549688,93.2,0.34254506,422.22043,0.0,59,4,65,87,1,0,South Australia,41.85039988357767,0,0
-33.25,140.75,0.3736822804258692,79.4,0.3435424,422.3015,0.0,62,5,65,87,1,1,South Australia,42.890351678951056,0,0
-33.25,141.0,0.3697686616597431,57.7,0.3418683,423.59045,0.0,68,5,64,87,1,0,South Australia,45.52174938714165,0,0
-33.25,141.25,0.368281129328534,35.2,0.32554984,425.74304,11.6,75,5,56,86,16,1,New South Wales,48.94080492457103,0,0
-33.25,141.5,0.3645324111561335,12.7,0.3067808,428.3959,22.5,88,5,44,85,27,1,New South Wales,52.88488133221618,0,0
-33.25,141.75,0.3574203417314926,10.2,0.30624485,430.005,19.5,90,5,43,84,25,1,New South Wales,53.520480413350924,0,0
-33.25,142.0,0.3524032563270469,23.3,0.32091048,431.17075,19.5,81,5,53,84,25,1,New South Wales,51.92061726043261,0,0
-33.25,142.25,0.3466718539750824,14.3,0.3249461,430.8933,35.3,87,6,55,84,39,3,New South Wales,56.887876575393314,0,0
-33.25,142.5,0.3418896854589028,29.5,0.31661925,430.5258,55.7,78,6,50,84,53,4,New South Wales,54.62512796568731,0,0
-33.25,142.75,0.3377773847076155,48.6,0.29810083,430.15536,50.2,71,6,40,84,50,2,New South Wales,49.0489322504643,0,0
-33.25,143.0,0.3344841298336784,64.3,0.2925468,430.57938,43.2,66,6,37,84,45,0,New South Wales,45.73961431174181,0,0
-33.25,143.25,0.3312415169529794,83.4,0.3070011,432.05334,44.1,61,6,44,84,46,0,New South Wales,45.83008624511483,0,0
-33.25,143.5,0.3238940523037746,104.1,0.32463652,432.57755,51.7,56,6,55,83,51,0,New South Wales,46.32874245811234,0,0
-33.25,143.75,0.3180688334895031,125.6,0.32839188,433.12854,60.1,52,7,57,83,55,1,New South Wales,46.20926955765434,0,0
-33.25,144.0,0.3127985751899402,144.5,0.32683262,434.07806,37.7,47,7,56,83,41,0,New South Wales,41.995556177278,0,0
-33.25,144.25,0.3123502041789747,122.0,0.31361473,434.9987,17.4,52,7,48,82,23,0,New South Wales,39.31905162903392,0,0
-33.25,144.5,0.3008781333941789,99.7,0.32789114,435.79202,14.6,57,8,57,82,19,0,New South Wales,42.79102627132528,0,0
-33.25,144.75,0.2901476835832,78.0,0.34313083,436.13852,9.5,62,8,65,82,14,0,New South Wales,45.65263803771807,0,0
-33.25,145.0,0.2865358951640138,57.3,0.34013999,436.092,0.0,68,9,63,82,1,1,New South Wales,45.735591574400466,0,0
-33.25,145.25,0.2886945503364716,39.4,0.30808732,435.0036,12.6,74,9,44,82,17,1,New South Wales,47.069233157256825,0,0
-33.25,145.5,0.2842733986160186,29.8,0.27052072,434.4839,15.6,78,9,31,83,21,3,New South Wales,46.51289577561005,0,0
-33.25,145.75,0.2814651976117776,36.0,0.2471298,433.95624,2.1,75,9,26,83,4,2,New South Wales,41.63663845993851,0,0
-33.25,146.0,0.2741791062666813,37.1,0.2392203,433.8655,14.1,75,10,24,83,19,2,New South Wales,43.93396834457967,0,0
-33.25,146.25,0.2687145061768768,14.9,0.23909612,435.44174,16.8,86,10,24,82,22,3,New South Wales,48.19207722435406,0,0
-33.25,146.5,0.254121781049651,1.7,0.25316286,436.3029,31.0,98,11,27,82,36,4,New South Wales,56.41473420997259,0,0
-33.25,146.75,0.2469427262499396,16.4,0.25772363,436.17288,45.7,85,12,28,82,47,4,New South Wales,53.330672933670144,0,0
-33.25,147.0,0.2446605122559482,13.8,0.2530762,436.07196,27.8,87,12,27,82,33,4,New South Wales,51.4817603404405,0,0
-33.25,147.25,0.2477816149503702,5.2,0.2382789,436.26483,19.4,94,12,24,82,25,4,New South Wales,52.490232069041426,0,0
-33.25,147.5,0.2512844242000331,2.9,0.23091799,436.0941,31.1,97,11,22,82,36,2,New South Wales,54.64196377488258,0,0
-33.25,147.75,0.2456732615152196,16.3,0.22832252,435.58746,51.3,85,12,22,82,51,2,New South Wales,52.25460703285893,0,0
-33.25,148.0,0.2482450021497373,4.3,0.2308711,434.89716,36.2,95,12,22,82,40,2,New South Wales,55.00542759241077,0,0
-33.25,148.25,0.2458544895019648,3.6,0.23338875,433.5557,13.9,96,12,23,83,19,2,New South Wales,52.289203971442475,0,0
-33.25,148.5,0.2325942249525161,2.6,0.2339855,432.09793,7.4,97,13,23,84,11,2,New South Wales,51.813156790730886,0,0
-33.25,148.75,0.2171400253117705,5.4,0.26021582,433.2735,13.4,94,14,29,83,18,4,New South Wales,53.368992730870474,0,0
-33.25,149.0,0.2249478475456791,2.9,0.22505708,432.72623,7.8,97,13,22,83,12,2,New South Wales,51.44479193086757,0,0
-33.25,149.25,0.2344927001788857,1.2,0.19395445,431.33823,8.8,99,13,17,84,13,2,New South Wales,52.12675517701997,0,0
-33.25,149.5,0.2477133353906018,9.5,0.16779506,428.49948,15.5,90,12,13,85,21,0,New South Wales,48.84739845186771,0,0
-33.25,149.75,0.2337586958051404,13.9,0.16632074,423.6754,1.4,87,13,13,87,3,0,New South Wales,44.43707936122757,0,0
-33.25,150.0,0.2365313878371602,1.3,0.19006608,416.58316,3.2,99,12,16,89,5,2,New South Wales,50.462196147791275,0,0
-33.25,150.25,0.2438459425455048,16.9,0.1777038,409.46533,0.0,85,12,14,91,1,0,New South Wales,43.9220817464631,0,0
-33.25,150.5,0.2451741223888738,15.9,0.14572266,402.14728,0.0,85,12,9,93,1,1,New South Wales,43.086656701121335,0,0
-33.25,150.75,0.2259018491864914,5.9,0.12175884,395.2003,0.0,93,13,5,95,1,2,New South Wales,45.547086862563,0,0
-33.25,151.0,0.2287499563546762,4.0,0.12820935,390.63745,0.0,95,13,6,95,1,3,New South Wales,46.78990064820014,0,0
-33.25,151.25,0.192158739366035,0.3,0.17566793,392.65656,0.1,100,16,14,95,1,4,New South Wales,51.07713101076926,0,0
